,weight,age,height,size,size_in_num
11357,66,38.0,170.18,XL,4.0
11358,64,34.0,160.02,XL,4.0
11359,52,33.0,162.56,M,2.0
11360,56,28.0,160.02,M,2.0
11361,57,24.0,162.56,M,2.0
11362,61,30.0,165.1,M,2.0
11363,70,40.0,172.72,XL,4.0
11364,56,33.0,162.56,XL,4.0
11365,53,24.0,167.64,XXS,0.0
11366,63,38.0,170.18,L,3.0
11367,49,40.0,160.02,S,1.0
11368,61,32.0,160.02,M,2.0
11369,56,33.0,167.64,M,2.0
11370,58,26.0,157.48,M,2.0
11371,47,33.0,154.94,S,1.0
11372,45,32.0,157.48,XXS,0.0
11373,48,53.0,160.02,M,2.0
11374,47,29.0,165.1,S,1.0
11375,54,30.0,165.1,S,1.0
11376,49,29.0,154.94,S,1.0
11377,56,29.0,177.8,XXS,0.0
11378,61,46.0,165.1,L,3.0
11379,57,28.0,157.48,L,3.0
11380,63,29.0,172.72,XL,4.0
11381,63,29.0,172.72,XL,4.0
11382,65,37.0,175.26,L,3.0
11383,65,51.0,160.02,XXXL,6.0
11384,58,22.0,167.64,M,2.0
11385,72,31.0,162.56,XL,4.0
11386,95,40.0,177.8,XXXL,6.0
11387,63,30.0,162.56,XXXL,6.0
11388,63,32.0,172.72,XL,4.0
11389,58,33.0,162.56,XL,4.0
11390,66,32.0,175.26,L,3.0
11391,65,46.0,157.48,XL,4.0
11392,56,29.0,167.64,M,2.0
11393,54,41.0,162.56,M,2.0
11394,65,27.0,170.18,L,3.0
11395,65,54.0,180.34,XL,4.0
11396,54,30.0,167.64,XXS,0.0
11397,58,32.0,165.1,L,3.0
11398,57,30.0,167.64,M,2.0
11399,61,50.0,162.56,M,2.0
11400,83,28.0,162.56,S,1.0
11401,58,25.0,167.64,M,2.0
11402,97,57.0,165.1,XXXL,6.0
11403,68,38.0,170.18,XXXL,6.0
11404,58,31.0,167.64,M,2.0
11405,65,29.0,170.18,L,3.0
11406,74,31.0,172.72,XL,4.0
11407,53,25.0,170.18,S,1.0
11408,61,32.0,162.56,M,2.0
11409,81,33.0,167.64,XXXL,6.0
11410,43,32.0,149.86,XXS,0.0
11411,52,28.0,170.18,S,1.0
11412,58,38.0,162.56,L,3.0
11413,58,30.0,167.64,M,2.0
11414,81,26.0,167.64,XXXL,6.0
11415,58,34.0,160.02,M,2.0
11416,52,31.0,160.02,XXS,0.0
11417,74,32.0,165.1,XXXL,6.0
11418,68,26.0,162.56,XXXL,6.0
11419,61,43.0,165.1,L,3.0
11420,92,32.0,177.8,XXXL,6.0
11421,63,29.0,180.34,L,3.0
11422,72,29.0,160.02,XXXL,6.0
11423,61,30.0,157.48,M,2.0
11424,79,33.0,160.02,XXXL,6.0
11425,58,36.0,170.18,M,2.0
11426,56,32.0,162.56,M,2.0
11427,70,34.0,172.72,XL,4.0
11428,72,29.0,162.56,M,2.0
11429,72,43.0,162.56,XL,4.0
11430,72,31.0,154.94,XXXL,6.0
11431,61,39.0,165.1,XL,4.0
11432,79,32.0,175.26,XXXL,6.0
11433,72,32.0,172.72,XL,4.0
11434,58,28.0,162.56,M,2.0
11435,63,36.0,165.1,XXXL,6.0
11436,52,38.0,162.56,S,1.0
11437,65,33.0,162.56,L,3.0
11438,68,27.0,160.02,L,3.0
11439,54,36.0,157.48,S,1.0
11440,81,29.0,175.26,XXXL,6.0
11441,71,39.0,175.26,XXXL,6.0
11442,61,22.0,162.56,L,3.0
11443,69,36.0,160.02,XL,4.0
11444,77,34.0,157.48,XXXL,6.0
11445,69,35.0,170.18,XXXL,6.0
11446,65,23.0,172.72,XL,4.0
11447,49,91.0,160.02,M,2.0
11448,49,48.0,162.56,S,1.0
11449,65,33.0,172.72,L,3.0
11450,74,29.0,165.1,XL,4.0
11451,58,35.0,162.56,M,2.0
11452,58,26.0,167.64,M,2.0
11453,68,35.0,167.64,XL,4.0
11454,52,31.0,162.56,S,1.0
11455,55,46.0,165.1,L,3.0
11456,61,45.0,162.56,L,3.0
11457,81,57.0,167.64,XXXL,6.0
11458,90,32.0,160.02,XXXL,6.0
11459,65,31.0,175.26,M,2.0
11460,70,35.0,157.48,L,3.0
11461,53,28.0,154.94,M,2.0
11462,48,43.0,157.48,L,3.0
11463,49,31.0,162.56,XXS,0.0
11464,49,29.0,157.48,S,1.0
11465,54,38.0,160.02,M,2.0
11466,49,28.0,172.72,S,1.0
11467,56,38.0,162.56,L,3.0
11468,63,35.0,162.56,L,3.0
11469,58,40.0,162.56,M,2.0
11470,68,24.0,172.72,L,3.0
11471,81,34.0,170.18,XXXL,6.0
11472,56,39.0,167.64,L,3.0
11473,52,20.0,165.1,S,1.0
11474,72,33.0,167.64,XL,4.0
11475,54,25.0,160.02,S,1.0
11476,58,35.0,160.02,S,1.0
11477,50,18.0,154.94,M,2.0
11478,50,41.0,162.56,XXS,0.0
11479,69,34.0,160.02,XXXL,6.0
11480,57,31.0,167.64,S,1.0
11481,63,25.0,172.72,M,2.0
11482,53,36.0,162.56,S,1.0
11483,65,39.0,165.1,XXXL,6.0
11484,56,24.0,167.64,M,2.0
11485,62,68.0,175.26,XL,4.0
11486,61,49.0,170.18,L,3.0
11487,58,30.0,165.1,L,3.0
11488,58,24.0,170.18,S,1.0
11489,54,36.0,170.18,M,2.0
11490,55,30.0,170.18,M,2.0
11491,47,43.0,157.48,S,1.0
11492,88,26.0,160.02,XXXL,6.0
11493,61,50.0,165.1,XL,4.0
11494,47,41.0,162.56,S,1.0
11495,70,22.0,180.34,L,3.0
11496,49,30.0,154.94,S,1.0
11497,58,32.0,172.72,XXS,0.0
11498,58,36.0,162.56,M,2.0
11499,51,25.0,162.56,XXS,0.0
11500,49,38.0,162.56,M,2.0
11501,60,33.0,162.56,XL,4.0
11502,63,30.0,172.72,L,3.0
11503,58,29.0,157.48,XL,4.0
11504,56,27.0,157.48,M,2.0
11505,58,35.0,175.26,S,1.0
11506,58,29.0,172.72,S,1.0
11507,61,36.0,152.4,XL,4.0
11508,63,29.0,167.64,M,2.0
11509,63,40.0,170.18,XL,4.0
11510,49,24.0,167.64,S,1.0
11511,63,25.0,170.18,M,2.0
11512,68,35.0,172.72,L,3.0
11513,61,25.0,160.02,M,2.0
11514,52,38.0,160.02,M,2.0
11515,80,34.0,160.02,XXXL,6.0
11516,77,31.0,167.64,XL,4.0
11517,68,31.0,167.64,XL,4.0
11518,58,47.0,152.4,M,2.0
11519,72,29.0,172.72,XXXL,6.0
11520,52,32.0,167.64,S,1.0
11521,56,32.0,167.64,S,1.0
11522,72,30.0,172.72,XXXL,6.0
11523,52,27.0,157.48,S,1.0
11524,70,41.0,165.1,XXXL,6.0
11525,51,32.0,157.48,M,2.0
11526,83,34.0,162.56,XXXL,6.0
11527,70,58.0,172.72,XXXL,6.0
11528,58,30.0,172.72,M,2.0
11529,65,31.0,162.56,XL,4.0
11530,79,34.0,162.56,XXXL,6.0
11531,72,35.0,165.1,XXXL,6.0
11532,86,29.0,167.64,XXXL,6.0
11533,63,27.0,160.02,XL,4.0
11534,55,45.0,175.26,M,2.0
11535,58,25.0,170.18,M,2.0
11536,54,46.0,157.48,S,1.0
11537,64,29.0,170.18,L,3.0
11538,56,28.0,154.94,S,1.0
11539,56,25.0,167.64,S,1.0
11540,51,28.0,160.02,XXS,0.0
11541,78,33.0,177.8,XXXL,6.0
11542,52,54.0,157.48,M,2.0
11543,56,34.0,160.02,XXS,0.0
11544,56,38.0,172.72,M,2.0
11545,90,47.0,162.56,XXXL,6.0
11546,56,39.0,175.26,S,1.0
11547,48,29.0,157.48,XXS,0.0
11548,68,29.0,162.56,XXXL,6.0
11549,55,41.0,157.48,L,3.0
11550,56,24.0,165.1,S,1.0
11551,61,31.0,167.64,M,2.0
11552,74,30.0,162.56,XL,4.0
11553,58,36.0,167.64,L,3.0
11554,54,29.0,165.1,S,1.0
11555,72,24.0,165.1,XL,4.0
11556,58,19.0,162.56,M,2.0
11557,70,28.0,177.8,L,3.0
11558,72,34.0,157.48,XXXL,6.0
11559,68,32.0,172.72,M,2.0
11560,54,31.0,162.56,S,1.0
11561,47,28.0,165.1,XXS,0.0
11562,68,35.0,177.8,XL,4.0
11563,54,39.0,172.72,S,1.0
11564,56,32.0,162.56,M,2.0
11565,58,57.0,167.64,M,2.0
11566,74,46.0,172.72,XXXL,6.0
11567,65,45.0,162.56,XL,4.0
11568,68,30.0,162.56,L,3.0
11569,54,32.0,167.64,M,2.0
11570,54,36.0,157.48,S,1.0
11571,90,36.0,165.1,XXXL,6.0
11572,53,32.0,157.48,S,1.0
11573,52,26.0,162.56,S,1.0
11574,62,42.0,162.56,M,2.0
11575,52,27.0,162.56,S,1.0
11576,54,38.0,160.02,M,2.0
11577,49,37.0,157.48,M,2.0
11578,58,30.0,167.64,M,2.0
11579,71,43.0,177.8,L,3.0
11580,65,35.0,165.1,L,3.0
11581,54,38.0,160.02,M,2.0
11582,65,35.0,172.72,S,1.0
11583,55,39.0,165.1,M,2.0
11584,54,35.0,157.48,XXS,0.0
11585,62,41.0,154.94,XL,4.0
11586,52,50.0,162.56,S,1.0
11587,58,26.0,170.18,L,3.0
11588,61,25.0,165.1,S,1.0
11589,58,42.0,165.1,S,1.0
11590,51,35.0,154.94,XXS,0.0
11591,49,34.0,170.18,XXS,0.0
11592,68,45.0,157.48,XXXL,6.0
11593,70,37.0,170.18,XXXL,6.0
11594,55,38.0,160.02,M,2.0
11595,51,54.0,157.48,S,1.0
11596,52,26.0,149.86,S,1.0
11597,61,45.0,172.72,XL,4.0
11598,59,35.0,160.02,L,3.0
11599,65,28.0,157.48,XL,4.0
11600,58,37.0,162.56,M,2.0
11601,68,32.0,177.8,XL,4.0
11602,68,47.0,167.64,XXXL,6.0
11603,62,49.0,160.02,XXXL,6.0
11604,65,36.0,175.26,XL,4.0
11605,61,44.0,165.1,XL,4.0
11606,48,41.0,154.94,XXS,0.0
11607,54,30.0,160.02,XXS,0.0
11608,58,25.0,160.02,S,1.0
11609,65,33.0,170.18,M,2.0
11610,72,29.0,175.26,XXXL,6.0
11611,58,27.0,162.56,S,1.0
11612,61,27.0,170.18,M,2.0
11613,65,25.0,167.64,XL,4.0
11614,70,33.0,172.72,XL,4.0
11615,56,27.0,152.4,M,2.0
11616,65,29.0,170.18,L,3.0
11617,65,40.0,160.02,M,2.0
11618,47,42.0,154.94,S,1.0
11619,56,58.0,167.64,L,3.0
11620,61,29.0,165.1,L,3.0
11621,48,29.0,157.48,XXS,0.0
11622,61,24.0,167.64,S,1.0
11623,58,31.0,152.4,S,1.0
11624,83,42.0,162.56,XXXL,6.0
11625,70,34.0,177.8,XL,4.0
11626,56,32.0,167.64,M,2.0
11627,61,28.0,162.56,XXXL,6.0
11628,68,29.0,160.02,XXXL,6.0
11629,72,29.0,167.64,XXXL,6.0
11630,64,28.0,175.26,L,3.0
11631,50,27.0,160.02,M,2.0
11632,79,64.0,162.56,XXXL,6.0
11633,72,35.0,165.1,XXXL,6.0
11634,61,34.0,167.64,L,3.0
11635,54,41.0,162.56,L,3.0
11636,58,30.0,167.64,S,1.0
11637,52,38.0,170.18,S,1.0
11638,60,39.0,170.18,S,1.0
11639,61,33.0,160.02,XL,4.0
11640,58,38.0,157.48,M,2.0
11641,79,39.0,170.18,XXXL,6.0
11642,61,34.0,172.72,M,2.0
11643,54,38.0,165.1,S,1.0
11644,56,48.0,160.02,XL,4.0
11645,58,29.0,154.94,M,2.0
11646,49,27.0,162.56,XXS,0.0
11647,54,46.0,160.02,M,2.0
11648,56,36.0,160.02,L,3.0
11649,61,30.0,157.48,M,2.0
11650,65,43.0,175.26,L,3.0
11651,72,33.0,172.72,XL,4.0
11652,72,41.0,162.56,XXXL,6.0
11653,62,40.0,157.48,L,3.0
11654,79,40.0,160.02,XXXL,6.0
11655,53,31.0,162.56,XXS,0.0
11656,61,25.0,170.18,M,2.0
11657,54,30.0,162.56,S,1.0
11658,72,28.0,175.26,XXXL,6.0
11659,53,54.0,157.48,S,1.0
11660,63,40.0,157.48,L,3.0
11661,56,31.0,160.02,M,2.0
11662,54,28.0,172.72,M,2.0
11663,58,23.0,167.64,M,2.0
11664,61,48.0,172.72,XL,4.0
11665,47,24.0,167.64,XXS,0.0
11666,72,28.0,160.02,XXXL,6.0
11667,63,33.0,170.18,L,3.0
11668,63,29.0,162.56,L,3.0
11669,56,49.0,167.64,M,2.0
11670,52,26.0,157.48,M,2.0
11671,53,30.0,157.48,S,1.0
11672,63,51.0,175.26,L,3.0
11673,55,39.0,157.48,S,1.0
11674,65,41.0,154.94,XXXL,6.0
11675,58,27.0,157.48,XL,4.0
11676,70,25.0,175.26,XL,4.0
11677,70,39.0,165.1,XXXL,6.0
11678,53,33.0,162.56,M,2.0
11679,63,27.0,170.18,L,3.0
11680,58,35.0,167.64,M,2.0
11681,63,27.0,165.1,M,2.0
11682,63,30.0,172.72,L,3.0
11683,56,28.0,162.56,M,2.0
11684,83,21.0,177.8,XXXL,6.0
11685,65,41.0,177.8,L,3.0
11686,56,29.0,160.02,S,1.0
11687,61,26.0,172.72,M,2.0
11688,68,30.0,165.1,XL,4.0
11689,56,28.0,170.18,S,1.0
11690,63,36.0,165.1,XL,4.0
11691,58,33.0,165.1,M,2.0
11692,55,26.0,170.18,S,1.0
11693,52,66.0,162.56,M,2.0
11694,54,31.0,160.02,S,1.0
11695,59,29.0,154.94,L,3.0
11696,55,26.0,170.18,S,1.0
11697,68,29.0,167.64,XL,4.0
11698,49,29.0,157.48,XXS,0.0
11699,70,32.0,172.72,XL,4.0
11700,72,40.0,167.64,XL,4.0
11701,50,52.0,160.02,M,2.0
11702,65,34.0,165.1,XXXL,6.0
11703,58,29.0,165.1,L,3.0
11704,69,28.0,165.1,XXXL,6.0
11705,74,33.0,180.34,XL,4.0
11706,52,30.0,165.1,XXS,0.0
11707,53,35.0,165.1,XXS,0.0
11708,70,37.0,170.18,L,3.0
11709,52,33.0,157.48,S,1.0
11710,61,30.0,162.56,M,2.0
11711,61,31.0,162.56,L,3.0
11712,57,20.0,172.72,S,1.0
11713,56,26.0,170.18,S,1.0
11714,63,27.0,175.26,L,3.0
11715,52,25.0,162.56,XXS,0.0
11716,77,39.0,162.56,XXXL,6.0
11717,58,25.0,167.64,M,2.0
11718,62,47.0,167.64,L,3.0
11719,54,29.0,167.64,S,1.0
11720,51,30.0,160.02,XXS,0.0
11721,54,29.0,154.94,M,2.0
11722,62,50.0,172.72,XL,4.0
11723,53,31.0,162.56,S,1.0
11724,54,31.0,165.1,XXS,0.0
11725,72,29.0,157.48,XXXL,6.0
11726,65,38.0,162.56,XXXL,6.0
11727,58,38.0,167.64,M,2.0
11728,60,35.0,170.18,XL,4.0
11729,56,25.0,165.1,S,1.0
11730,79,36.0,170.18,XXXL,6.0
11731,65,28.0,170.18,L,3.0
11732,63,39.0,167.64,M,2.0
11733,63,28.0,162.56,L,3.0
11734,61,29.0,172.72,L,3.0
11735,56,31.0,162.56,M,2.0
11736,52,39.0,167.64,S,1.0
11737,65,51.0,170.18,XL,4.0
11738,58,58.0,170.18,M,2.0
11739,67,44.0,177.8,XL,4.0
11740,56,21.0,167.64,XXS,0.0
11741,52,24.0,167.64,S,1.0
11742,65,33.0,167.64,M,2.0
11743,68,41.0,177.8,XXXL,6.0
11744,72,29.0,172.72,XL,4.0
11745,52,45.0,162.56,S,1.0
11746,61,29.0,167.64,S,1.0
11747,54,33.0,160.02,M,2.0
11748,58,26.0,165.1,XL,4.0
11749,77,46.0,172.72,XXXL,6.0
11750,68,56.0,175.26,XL,4.0
11751,58,41.0,157.48,M,2.0
11752,77,34.0,172.72,XXXL,6.0
11753,90,22.0,162.56,XXXL,6.0
11754,54,33.0,160.02,S,1.0
11755,58,41.0,162.56,M,2.0
11756,66,30.0,170.18,XL,4.0
11757,48,20.0,160.02,S,1.0
11758,47,32.0,154.94,XXS,0.0
11759,62,30.0,170.18,M,2.0
11760,52,33.0,162.56,XXS,0.0
11761,72,29.0,170.18,XL,4.0
11762,97,35.0,167.64,XXXL,6.0
11763,74,33.0,167.64,XXXL,6.0
11764,61,52.0,160.02,L,3.0
11765,65,25.0,165.1,XXXL,6.0
11766,65,32.0,162.56,M,2.0
11767,61,30.0,165.1,XXXL,6.0
11768,63,32.0,172.72,M,2.0
11769,56,29.0,162.56,S,1.0
11770,49,31.0,157.48,S,1.0
11771,74,24.0,180.34,XL,4.0
11772,63,22.0,162.56,L,3.0
11773,61,37.0,172.72,XL,4.0
11774,80,34.0,167.64,XXXL,6.0
11775,58,37.0,162.56,XXXL,6.0
11776,61,47.0,162.56,L,3.0
11777,58,36.0,160.02,S,1.0
11778,56,36.0,170.18,S,1.0
11779,63,33.0,175.26,M,2.0
11780,54,38.0,160.02,S,1.0
11781,77,22.0,177.8,XL,4.0
11782,63,26.0,175.26,L,3.0
11783,49,49.0,147.32,S,1.0
11784,59,33.0,167.64,M,2.0
11785,53,32.0,162.56,S,1.0
11786,65,41.0,170.18,XL,4.0
11787,72,30.0,167.64,XXXL,6.0
11788,57,38.0,172.72,XXS,0.0
11789,54,34.0,160.02,M,2.0
11790,74,52.0,154.94,XXXL,6.0
11791,61,50.0,165.1,XL,4.0
11792,55,44.0,167.64,M,2.0
11793,54,35.0,167.64,L,3.0
11794,50,52.0,162.56,M,2.0
11795,68,34.0,167.64,XXXL,6.0
11796,79,29.0,170.18,XXXL,6.0
11797,79,41.0,177.8,XXXL,6.0
11798,54,35.0,165.1,L,3.0
11799,58,43.0,157.48,L,3.0
11800,54,31.0,162.56,S,1.0
11801,63,26.0,165.1,XL,4.0
11802,65,30.0,162.56,L,3.0
11803,53,60.0,157.48,L,3.0
11804,61,32.0,162.56,M,2.0
11805,63,37.0,162.56,XL,4.0
11806,61,21.0,170.18,L,3.0
11807,65,36.0,165.1,L,3.0
11808,46,33.0,157.48,XXS,0.0
11809,52,22.0,167.64,XXS,0.0
11810,76,33.0,170.18,XL,4.0
11811,62,34.0,157.48,XL,4.0
11812,72,26.0,180.34,XL,4.0
11813,55,38.0,170.18,S,1.0
11814,58,33.0,157.48,L,3.0
11815,50,25.0,162.56,S,1.0
11816,63,,170.18,XL,4.0
11817,97,29.0,180.34,XXXL,6.0
11818,61,22.0,165.1,M,2.0
11819,65,29.0,167.64,M,2.0
11820,65,41.0,177.8,M,2.0
11821,56,35.0,157.48,L,3.0
11822,52,33.0,162.56,XXS,0.0
11823,58,35.0,165.1,L,3.0
11824,70,43.0,162.56,XXXL,6.0
11825,45,31.0,157.48,S,1.0
11826,62,30.0,170.18,L,3.0
11827,63,32.0,160.02,L,3.0
11828,54,30.0,162.56,S,1.0
11829,53,31.0,165.1,S,1.0
11830,52,28.0,157.48,M,2.0
11831,68,25.0,170.18,XL,4.0
11832,63,44.0,157.48,XXXL,6.0
11833,56,38.0,165.1,S,1.0
11834,61,28.0,,L,3.0
11835,56,36.0,160.02,L,3.0
11836,72,33.0,170.18,XL,4.0
11837,86,31.0,182.88,XXXL,6.0
11838,48,28.0,160.02,XXS,0.0
11839,53,29.0,167.64,XXS,0.0
11840,54,36.0,167.64,XXS,0.0
11841,58,27.0,170.18,M,2.0
11842,51,41.0,170.18,M,2.0
11843,58,29.0,162.56,M,2.0
11844,58,31.0,170.18,L,3.0
11845,74,39.0,167.64,XXXL,6.0
11846,63,20.0,160.02,M,2.0
11847,53,40.0,154.94,M,2.0
11848,61,57.0,165.1,XL,4.0
11849,56,27.0,170.18,S,1.0
11850,61,39.0,165.1,M,2.0
11851,49,28.0,154.94,XXS,0.0
11852,74,29.0,177.8,XXXL,6.0
11853,77,30.0,177.8,XL,4.0
11854,70,50.0,162.56,XL,4.0
11855,48,47.0,157.48,XXXL,6.0
11856,72,31.0,162.56,XXXL,6.0
11857,70,32.0,172.72,XL,4.0
11858,72,53.0,160.02,XXXL,6.0
11859,43,41.0,147.32,S,1.0
11860,86,36.0,175.26,XL,4.0
11861,58,29.0,162.56,S,1.0
11862,50,22.0,,S,1.0
11863,58,29.0,152.4,M,2.0
11864,81,38.0,165.1,XXXL,6.0
11865,67,34.0,167.64,XXXL,6.0
11866,47,41.0,157.48,S,1.0
11867,63,26.0,165.1,L,3.0
11868,53,37.0,162.56,M,2.0
11869,56,27.0,167.64,S,1.0
11870,63,20.0,160.02,M,2.0
11871,52,29.0,157.48,S,1.0
11872,77,31.0,165.1,XXXL,6.0
11873,65,27.0,175.26,XL,4.0
11874,63,26.0,167.64,XL,4.0
11875,77,23.0,175.26,XXXL,6.0
11876,74,35.0,157.48,XXXL,6.0
11877,58,29.0,167.64,M,2.0
11878,47,29.0,154.94,XXS,0.0
11879,56,32.0,157.48,L,3.0
11880,47,25.0,157.48,S,1.0
11881,63,26.0,170.18,M,2.0
11882,81,47.0,185.42,XXXL,6.0
11883,59,33.0,162.56,XL,4.0
11884,72,31.0,180.34,L,3.0
11885,58,27.0,165.1,M,2.0
11886,61,31.0,160.02,M,2.0
11887,65,50.0,162.56,XL,4.0
11888,62,31.0,165.1,M,2.0
11889,64,32.0,165.1,L,3.0
11890,63,37.0,157.48,L,3.0
11891,58,30.0,170.18,XXS,0.0
11892,62,31.0,170.18,L,3.0
11893,61,21.0,160.02,L,3.0
11894,95,27.0,167.64,XXXL,6.0
11895,54,30.0,152.4,S,1.0
11896,81,47.0,172.72,XXXL,6.0
11897,52,28.0,157.48,XXS,0.0
11898,49,35.0,157.48,S,1.0
11899,70,29.0,172.72,M,2.0
11900,63,39.0,170.18,L,3.0
11901,122,44.0,167.64,XXXL,6.0
11902,58,33.0,167.64,XXS,0.0
11903,54,37.0,157.48,M,2.0
11904,61,20.0,175.26,M,2.0
11905,58,28.0,175.26,M,2.0
11906,72,28.0,182.88,L,3.0
11907,70,35.0,165.1,XXXL,6.0
11908,75,40.0,167.64,XXXL,6.0
11909,63,48.0,165.1,XL,4.0
11910,81,30.0,177.8,XL,4.0
11911,70,32.0,160.02,XXXL,6.0
11912,61,36.0,157.48,XL,4.0
11913,58,27.0,165.1,S,1.0
11914,57,26.0,162.56,S,1.0
11915,58,44.0,167.64,M,2.0
11916,55,38.0,157.48,XXS,0.0
11917,68,23.0,167.64,S,1.0
11918,64,37.0,172.72,L,3.0
11919,52,39.0,162.56,XXS,0.0
11920,58,28.0,172.72,S,1.0
11921,63,25.0,167.64,XL,4.0
11922,58,28.0,165.1,S,1.0
11923,58,30.0,165.1,M,2.0
11924,58,46.0,157.48,M,2.0
11925,52,36.0,152.4,XXS,0.0
11926,49,34.0,165.1,S,1.0
11927,52,29.0,157.48,S,1.0
11928,58,45.0,165.1,L,3.0
11929,58,18.0,165.1,S,1.0
11930,65,29.0,172.72,XL,4.0
11931,54,31.0,157.48,S,1.0
11932,70,43.0,167.64,XL,4.0
11933,53,29.0,152.4,L,3.0
11934,43,38.0,149.86,XXS,0.0
11935,58,31.0,162.56,S,1.0
11936,58,41.0,162.56,M,2.0
11937,58,30.0,165.1,M,2.0
11938,63,36.0,165.1,XL,4.0
11939,63,26.0,175.26,M,2.0
11940,58,63.0,170.18,XL,4.0
11941,61,29.0,170.18,L,3.0
11942,63,43.0,162.56,XXXL,6.0
11943,81,34.0,167.64,XXXL,6.0
11944,61,29.0,165.1,XXXL,6.0
11945,45,29.0,157.48,XXS,0.0
11946,51,37.0,175.26,XXS,0.0
11947,72,33.0,175.26,XXXL,6.0
11948,63,29.0,172.72,M,2.0
11949,77,32.0,175.26,XL,4.0
11950,51,31.0,167.64,S,1.0
11951,90,28.0,170.18,XXXL,6.0
11952,57,35.0,157.48,M,2.0
11953,61,36.0,172.72,L,3.0
11954,61,32.0,167.64,L,3.0
11955,68,27.0,162.56,L,3.0
11956,66,37.0,154.94,XL,4.0
11957,58,71.0,162.56,M,2.0
11958,58,29.0,167.64,M,2.0
11959,72,34.0,165.1,XXXL,6.0
11960,74,47.0,170.18,XXXL,6.0
11961,53,33.0,160.02,M,2.0
11962,49,26.0,160.02,XXS,0.0
11963,49,36.0,162.56,S,1.0
11964,70,45.0,165.1,XXXL,6.0
11965,73,29.0,172.72,XL,4.0
11966,54,30.0,167.64,XXS,0.0
11967,58,25.0,167.64,M,2.0
11968,56,34.0,157.48,M,2.0
11969,72,51.0,160.02,XXXL,6.0
11970,65,49.0,162.56,XL,4.0
11971,65,30.0,160.02,XL,4.0
11972,56,47.0,175.26,M,2.0
11973,58,30.0,170.18,M,2.0
11974,56,28.0,162.56,M,2.0
11975,56,34.0,162.56,M,2.0
11976,70,47.0,175.26,XL,4.0
11977,61,35.0,175.26,M,2.0
11978,68,34.0,175.26,M,2.0
11979,68,29.0,157.48,XL,4.0
11980,59,44.0,165.1,L,3.0
11981,56,29.0,157.48,M,2.0
11982,63,30.0,170.18,M,2.0
11983,74,28.0,170.18,XXXL,6.0
11984,54,27.0,157.48,M,2.0
11985,63,41.0,170.18,L,3.0
11986,31,37.0,175.26,XXXL,6.0
11987,61,39.0,170.18,L,3.0
11988,54,29.0,162.56,S,1.0
11989,63,27.0,175.26,M,2.0
11990,65,41.0,177.8,M,2.0
11991,56,26.0,154.94,M,2.0
11992,62,43.0,162.56,M,2.0
11993,56,32.0,162.56,M,2.0
11994,58,45.0,162.56,M,2.0
11995,61,27.0,162.56,S,1.0
11996,81,34.0,172.72,XXXL,6.0
11997,55,43.0,165.1,M,2.0
11998,63,28.0,167.64,L,3.0
11999,61,24.0,165.1,M,2.0
12000,65,36.0,165.1,L,3.0
12001,70,53.0,170.18,XXXL,6.0
12002,61,32.0,175.26,M,2.0
12003,56,32.0,162.56,M,2.0
12004,52,26.0,160.02,S,1.0
12005,58,38.0,160.02,S,1.0
12006,58,23.0,160.02,XXS,0.0
12007,58,32.0,160.02,M,2.0
12008,65,32.0,175.26,XL,4.0
12009,97,32.0,172.72,XXXL,6.0
12010,58,19.0,162.56,S,1.0
12011,97,34.0,182.88,XXXL,6.0
12012,72,39.0,162.56,XXXL,6.0
12013,66,31.0,177.8,XL,4.0
12014,52,33.0,167.64,M,2.0
12015,62,26.0,167.64,M,2.0
12016,47,28.0,154.94,XXS,0.0
12017,65,31.0,162.56,XL,4.0
12018,56,31.0,165.1,M,2.0
12019,53,31.0,162.56,S,1.0
12020,54,39.0,162.56,M,2.0
12021,63,30.0,175.26,L,3.0
12022,82,53.0,167.64,XXXL,6.0
12023,61,27.0,165.1,M,2.0
12024,58,33.0,167.64,M,2.0
12025,54,22.0,165.1,S,1.0
12026,50,70.0,157.48,M,2.0
12027,63,37.0,157.48,S,1.0
12028,67,33.0,175.26,L,3.0
12029,68,30.0,167.64,XL,4.0
12030,63,25.0,167.64,XL,4.0
12031,54,26.0,160.02,S,1.0
12032,56,30.0,160.02,S,1.0
12033,68,32.0,182.88,L,3.0
12034,50,28.0,154.94,M,2.0
12035,54,37.0,157.48,M,2.0
12036,81,34.0,172.72,XXXL,6.0
12037,58,30.0,160.02,M,2.0
12038,50,40.0,165.1,S,1.0
12039,49,36.0,152.4,S,1.0
12040,57,53.0,170.18,M,2.0
12041,56,30.0,172.72,M,2.0
12042,68,41.0,172.72,L,3.0
12043,61,34.0,157.48,L,3.0
12044,56,32.0,162.56,M,2.0
12045,65,34.0,160.02,XL,4.0
12046,55,56.0,162.56,XL,4.0
12047,52,30.0,162.56,S,1.0
12048,54,41.0,160.02,S,1.0
12049,68,42.0,149.86,XXXL,6.0
12050,59,38.0,162.56,L,3.0
12051,51,41.0,152.4,S,1.0
12052,53,35.0,160.02,M,2.0
12053,68,42.0,170.18,XL,4.0
12054,62,36.0,165.1,M,2.0
12055,68,31.0,170.18,L,3.0
12056,63,28.0,157.48,XXXL,6.0
12057,72,34.0,167.64,XXXL,6.0
12058,68,30.0,175.26,L,3.0
12059,58,36.0,172.72,L,3.0
12060,53,31.0,165.1,M,2.0
12061,61,32.0,175.26,L,3.0
